Input, Output, y_pred, diff, diff.power
4.168000221252441,1.5729999542236328,1.8205740451812744,0.2475740909576416,0.0612929305135026
9.779000282287598,3.365999937057495,3.284433364868164,-0.08156657218933105,0.006653105698717354
6.182000160217285,2.5959999561309814,2.34600830078125,-0.24999165534973145,0.06249582774449891
7.590000152587891,2.5299999713897705,2.7133429050445557,0.18334293365478516,0.03361463132114295
2.1670000553131104,1.2209999561309814,1.2985312938690186,0.07753133773803711,0.006011108331449577
7.041999816894531,2.8269999027252197,2.5703744888305664,-0.2566254138946533,0.06585660305660213
10.791000366210938,3.4649999141693115,3.548454761505127,0.08345484733581543,0.00696471154384426
5.313000202178955,1.649999976158142,2.1192941665649414,0.4692941904067993,0.2202370371495732
7.997000217437744,2.9040000438690186,2.8195252418518066,-0.08447480201721191,0.00713599217584715
5.6539998054504395,2.4200000762939453,2.2082579135894775,-0.21174216270446777,0.0448347434667653
9.270000457763672,2.940000057220459,3.151639461517334,0.211639404296875,0.04479123745113611
3.0999999046325684,1.2999999523162842,1.5419424772262573,0.24194252490997314,0.058536185359812976
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.5941351652145386,-0.10586488246917725,0.011207373340212712
4.400000095367432,2.759999990463257,1.8811110258102417,-0.8788889646530151,0.7724458121888489
5.5,2.0899999141693115,2.1680870056152344,0.07808709144592285,0.006097593850483918
6.710000038146973,3.190000057220459,2.483760356903076,-0.7062397003173828,0.4987745143043867
6.929999828338623,1.694000005722046,2.5411553382873535,0.8471553325653076,0.717672157493837
4.168000221252441,1.5729999542236328,1.8205852508544922,0.24758529663085938,0.06129847910779063
9.779000282287598,3.365999937057495,3.2844228744506836,-0.08157706260681152,0.006654817143555647
6.182000160217285,2.5959999561309814,2.3460118770599365,-0.24998807907104492,0.06249403967763101
7.590000152587891,2.5299999713897705,2.713340997695923,0.18334102630615234,0.033613931926993246
2.1670000553131104,1.2209999561309814,1.2985501289367676,0.07755017280578613,0.006014029302207291
7.041999816894531,2.8269999027252197,2.5703747272491455,-0.2566251754760742,0.06585648068812588
10.791000366210938,3.4649999141693115,3.54844069480896,0.08344078063964844,0.0069623638737539295
5.313000202178955,1.649999976158142,2.1193008422851562,0.46930086612701416,0.22024330294756567
7.997000217437744,2.9040000438690186,2.8195221424102783,-0.08447790145874023,0.007136515834872625
5.6539998054504395,2.4200000762939453,2.208263397216797,-0.21173667907714844,0.04483242126661935
9.270000457763672,2.940000057220459,3.1516313552856445,0.21163129806518555,0.04478780632075541
3.0999999046325684,1.2999999523162842,1.5419577360153198,0.24195778369903564,0.05854356909254932
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.5941495895385742,-0.1058504581451416,0.011204319489536374
4.400000095367432,2.759999990463257,1.881121277809143,-0.8788787126541138,0.7724277915565523
5.5,2.0899999141693115,2.168092966079712,0.07809305191040039,0.00609852475668049
6.710000038146973,3.190000057220459,2.483761787414551,-0.7062382698059082,0.4987724937384428
6.929999828338623,1.694000005722046,2.541156053543091,0.8471560478210449,0.7176733693597726
4.168000221252441,1.5729999542236328,1.82059645652771,0.24759650230407715,0.06130402795321288
9.779000282287598,3.365999937057495,3.2844128608703613,-0.08158707618713379,0.006656451000765173
6.182000160217285,2.5959999561309814,2.346015453338623,-0.2499845027923584,0.062492251636342644
7.590000152587891,2.5299999713897705,2.71333909034729,0.18333911895751953,0.0336132325401195
2.1670000553131104,1.2209999561309814,1.2985689640045166,0.07756900787353516,0.006016950982484559
7.041999816894531,2.8269999027252197,2.5703749656677246,-0.2566249370574951,0.06585635831976333
10.791000366210938,3.4649999141693115,3.548426628112793,0.08342671394348145,0.006960016599407481
5.313000202178955,1.649999976158142,2.11930775642395,0.4693077802658081,0.22024979261802002
7.997000217437744,2.9040000438690186,2.819518566131592,-0.08448147773742676,0.007137120080699333
5.6539998054504395,2.4200000762939453,2.208268880844116,-0.2117311954498291,0.04483009912661373
9.270000457763672,2.940000057220459,3.151623249053955,0.2116231918334961,0.04478437532179669
3.0999999046325684,1.2999999523162842,1.5419729948043823,0.24197304248809814,0.05855095329094695
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.5941641330718994,-0.1058359146118164,0.011201240821719693
4.400000095367432,2.759999990463257,1.881131649017334,-0.8788683414459229,0.7724095615959072
5.5,2.0899999141693115,2.1680989265441895,0.07809901237487793,0.006099455733931336
6.710000038146973,3.190000057220459,2.4837632179260254,-0.7062368392944336,0.4987704731765916
6.929999828338623,1.694000005722046,2.541156768798828,0.8471567630767822,0.7176745812267313
4.168000221252441,1.5729999542236328,1.8206075429916382,0.24760758876800537,0.06130951801550566
9.779000282287598,3.365999937057495,3.284402370452881,-0.08159756660461426,0.00665816287579446
6.182000160217285,2.5959999561309814,2.3460187911987305,-0.24998116493225098,0.062490582820885265
7.590000152587891,2.5299999713897705,2.7133371829986572,0.18333721160888672,0.03361253316052171
2.1670000553131104,1.2209999561309814,1.298587679862976,0.07758772373199463,0.0060198548739123225
7.041999816894531,2.8269999027252197,2.5703749656677246,-0.2566249370574951,0.06585635831976333
10.791000366210938,3.4649999141693115,3.548412561416626,0.08341264724731445,0.006957669720804915
5.313000202178955,1.649999976158142,2.119314670562744,0.46931469440460205,0.220256282384085
7.997000217437744,2.9040000438690186,2.8195152282714844,-0.08448481559753418,0.007137684066549355
5.6539998054504395,2.4200000762939453,2.2082743644714355,-0.21172571182250977,0.04482777704674845
9.270000457763672,2.940000057220459,3.1516149044036865,0.21161484718322754,0.044780843548380744
3.0999999046325684,1.2999999523162842,1.5419881343841553,0.2419881820678711,0.05855828026051313
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.5941786766052246,-0.10582137107849121,0.011198162576931736
4.400000095367432,2.759999990463257,1.8811419010162354,-0.8788580894470215,0.7723915413864688
5.5,2.0899999141693115,2.168105125427246,0.07810521125793457,0.006100424025646589
6.710000038146973,3.190000057220459,2.4837646484375,-0.706235408782959,0.4987684526188332
6.929999828338623,1.694000005722046,2.5411572456359863,0.8471572399139404,0.7176753891386056
4.168000221252441,1.5729999542236328,1.820618748664856,0.24761879444122314,0.06131506736052472
9.779000282287598,3.365999937057495,3.2843923568725586,-0.08160758018493652,0.006659797143640844
6.182000160217285,2.5959999561309814,2.346022367477417,-0.24997758865356445,0.062488794829050676
7.590000152587891,2.5299999713897705,2.7133352756500244,0.1833353042602539,0.033611833788199874
2.1670000553131104,1.2209999561309814,1.2986063957214355,0.0776064395904541,0.006022759465906802
7.041999816894531,2.8269999027252197,2.570375442504883,-0.2566244602203369,0.06585611358337928
10.791000366210938,3.4649999141693115,3.548398494720459,0.08339858055114746,0.0069553232379462315
5.313000202178955,1.649999976158142,2.119321346282959,0.4693213701248169,0.22026254845583537
7.997000217437744,2.9040000438690186,2.819511890411377,-0.0844881534576416,0.0071382480746819965
5.6539998054504395,2.4200000762939453,2.208279848098755,-0.21172022819519043,0.04482545502702351
9.270000457763672,2.940000057220459,3.151606559753418,0.21160650253295898,0.04477731191423118
3.0999999046325684,1.2999999523162842,1.5420033931732178,0.2420034408569336,0.058565665386595356
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.5941929817199707,-0.10580706596374512,0.01119513520785631
4.400000095367432,2.759999990463257,1.8811521530151367,-0.8788478374481201,0.7723735213872374
5.5,2.0899999141693115,2.1681113243103027,0.07811141014099121,0.006101392394214145
6.710000038146973,3.190000057220459,2.4837660789489746,-0.7062339782714844,0.49876643206516746
6.929999828338623,1.694000005722046,2.5411577224731445,0.8471577167510986,0.7176761970509347
4.168000221252441,1.5729999542236328,1.8206299543380737,0.24763000011444092,0.06132061695667801
9.779000282287598,3.365999937057495,3.284381866455078,-0.08161807060241699,0.006661509448861125
6.182000160217285,2.5959999561309814,2.3460259437561035,-0.24997401237487793,0.062487006862795624
7.590000152587891,2.5299999713897705,2.7133333683013916,0.1833333969116211,0.033611134423154
2.1670000553131104,1.2209999561309814,1.2986252307891846,0.07762527465820312,0.006025683265761472
7.041999816894531,2.8269999027252197,2.570375442504883,-0.2566244602203369,0.06585611358337928
10.791000366210938,3.4649999141693115,3.548384189605713,0.08338427543640137,0.006952937390053648
5.313000202178955,1.649999976158142,2.119328022003174,0.46932804584503174,0.2202688146167162
7.997000217437744,2.9040000438690186,2.8195083141326904,-0.08449172973632812,0.007138852393836714
5.6539998054504395,2.4200000762939453,2.208285331726074,-0.2117147445678711,0.0448231330674389
9.270000457763672,2.940000057220459,3.1515982151031494,0.21159815788269043,0.044773780419347986
3.0999999046325684,1.2999999523162842,1.5420186519622803,0.2420186996459961,0.05857305097833887
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.594207525253296,-0.10579252243041992,0.011192057802190902
4.400000095367432,2.759999990463257,1.881162405014038,-0.8788375854492188,0.7723555015982129
5.5,2.0899999141693115,2.1681172847747803,0.07811737060546875,0.006102323590312153
6.710000038146973,3.190000057220459,2.483767509460449,-0.7062325477600098,0.4987644115155945
6.929999828338623,1.694000005722046,2.541158437728882,0.8471584320068359,0.7176774089202809
4.168000221252441,1.5729999542236328,1.820641040802002,0.24764108657836914,0.06132610776171532
9.779000282287598,3.365999937057495,3.2843716144561768,-0.08162832260131836,0.006663183050704902
6.182000160217285,2.5959999561309814,2.346029281616211,-0.2499706745147705,0.06248533811736934
7.590000152587891,2.5299999713897705,2.713331460952759,0.18333148956298828,0.03361043506538408
2.1670000553131104,1.2209999561309814,1.2986440658569336,0.07764410972595215,0.006028607775135697
7.041999816894531,2.8269999027252197,2.570375680923462,-0.2566242218017578,0.06585599121535779
10.791000366210938,3.4649999141693115,3.548370122909546,0.08337020874023438,0.006950591705390252
5.313000202178955,1.649999976158142,2.1193349361419678,0.4693349599838257,0.22027530466301926
7.997000217437744,2.9040000438690186,2.819504737854004,-0.08449530601501465,0.007139456738570971
5.6539998054504395,2.4200000762939453,2.2082908153533936,-0.21170926094055176,0.044820811167994634
9.270000457763672,2.940000057220459,3.151589870452881,0.21158981323242188,0.04477024906373117
3.0999999046325684,1.2999999523162842,1.5420339107513428,0.2420339584350586,0.05858043703574367
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.594221830368042,-0.10577821731567383,0.011189031258481918
4.400000095367432,2.759999990463257,1.88117253780365,-0.8788274526596069,0.7723376915481737
5.5,2.0899999141693115,2.168123245239258,0.07812333106994629,0.006103254857464435
6.710000038146973,3.190000057220459,2.483768939971924,-0.7062311172485352,0.4987623909701142
6.929999828338623,1.694000005722046,2.541159152984619,0.8471591472625732,0.7176786207906503
4.168000221252441,1.5729999542236328,1.8206521272659302,0.24765217304229736,0.061331598812572
9.779000282287598,3.365999937057495,3.2843613624572754,-0.08163857460021973,0.0066648568627556415
6.182000160217285,2.5959999561309814,2.3460326194763184,-0.24996733665466309,0.06248366939422567
7.590000152587891,2.5299999713897705,2.713329315185547,0.18332934379577637,0.03360964829658997
2.1670000553131104,1.2209999561309814,1.2986626625061035,0.07766270637512207,0.006031495961508426
7.041999816894531,2.8269999027252197,2.570375919342041,-0.2566239833831787,0.06585586884744998
10.791000366210938,3.4649999141693115,3.548356056213379,0.08335614204406738,0.006948246416470738
5.313000202178955,1.649999976158142,2.1193416118621826,0.4693416357040405,0.2202815710053443
7.997000217437744,2.9040000438690186,2.8195013999938965,-0.08449864387512207,0.007140020816734705
5.6539998054504395,2.4200000762939453,2.208296298980713,-0.21170377731323242,0.0448184893286907
9.270000457763672,2.940000057220459,3.151581287384033,0.21158123016357422,0.04476661695753137
3.0999999046325684,1.2999999523162842,1.5420490503311157,0.24204909801483154,0.05858776584979353
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.5942363739013672,-0.10576367378234863,0.01118595469193906
4.400000095367432,2.759999990463257,1.8811829090118408,-0.878817081451416,0.7723194626507848
5.5,2.0899999141693115,2.1681292057037354,0.07812929153442383,0.006104186195670991
6.710000038146973,3.190000057220459,2.4837703704833984,-0.7062296867370605,0.4987603704287267
6.929999828338623,1.694000005722046,2.5411596298217773,0.8471596240997314,0.7176794287047983
4.168000221252441,1.5729999542236328,1.8206632137298584,0.24766325950622559,0.06133709010924804
9.779000282287598,3.365999937057495,3.284351110458374,-0.0816488265991211,0.006666530885013344
6.182000160217285,2.5959999561309814,2.346035957336426,-0.24996399879455566,0.062482000693364625
7.590000152587891,2.5299999713897705,2.713327407836914,0.18332743644714355,0.03360894895428146
2.1670000553131104,1.2209999561309814,1.2986814975738525,0.0776815414428711,0.006034421880940499
7.041999816894531,2.8269999027252197,2.570375919342041,-0.2566239833831787,0.06585586884744998
10.791000366210938,3.4649999141693115,3.548341751098633,0.08334183692932129,0.006945861782753582
5.313000202178955,1.649999976158142,2.1193482875823975,0.46934831142425537,0.2202878374367998
7.997000217437744,2.9040000438690186,2.81949782371521,-0.0845022201538086,0.007140625210922735
5.6539998054504395,2.4200000762939453,2.2083017826080322,-0.21169829368591309,0.04481616754952711
9.270000457763672,2.940000057220459,3.1515731811523438,0.21157312393188477,0.04476318677029667
3.0999999046325684,1.2999999523162842,1.5420641899108887,0.2420642375946045,0.058595095122257135
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.5942506790161133,-0.10574936866760254,0.011182928973596518
4.400000095367432,2.759999990463257,1.8811930418014526,-0.8788069486618042,0.772301653016271
5.5,2.0899999141693115,2.168135166168213,0.07813525199890137,0.00610511760493182
6.710000038146973,3.190000057220459,2.483771800994873,-0.7062282562255859,0.49875834989143186
6.929999828338623,1.694000005722046,2.5411601066589355,0.8471601009368896,0.7176802366194011
4.168000221252441,1.5729999542236328,1.8206743001937866,0.2476743459701538,0.061342581651743444
9.779000282287598,3.365999937057495,3.2843406200408936,-0.08165931701660156,0.0066682440556178335
6.182000160217285,2.5959999561309814,2.3460395336151123,-0.24996042251586914,0.06248021282431182
7.590000152587891,2.5299999713897705,2.7133255004882812,0.18332552909851074,0.03360824961924891
2.1670000553131104,1.2209999561309814,1.298700213432312,0.07770025730133057,0.006037329984692974
7.041999816894531,2.8269999027252197,2.570375919342041,-0.2566239833831787,0.06585586884744998
10.791000366210938,3.4649999141693115,3.548327684402466,0.0833277702331543,0.006943517292029355
5.313000202178955,1.649999976158142,2.1193552017211914,0.4693552255630493,0.2202943277633409
7.997000217437744,2.9040000438690186,2.8194942474365234,-0.08450579643249512,0.0071412296306903045
5.6539998054504395,2.4200000762939453,2.2083072662353516,-0.21169281005859375,0.04481384583050385
9.270000457763672,2.940000057220459,3.151564836502075,0.2115647792816162,0.044759655832478984
3.0999999046325684,1.2999999523162842,1.5420794486999512,0.242079496383667,0.05860248256936984
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.594265103340149,-0.1057349443435669,0.011179878455337189
4.400000095367432,2.759999990463257,1.8812031745910645,-0.8787968158721924,0.772283843587104
5.5,2.0899999141693115,2.1681413650512695,0.07814145088195801,0.006106086345937456
6.710000038146973,3.190000057220459,2.4837732315063477,-0.7062268257141113,0.4987563293582298
6.929999828338623,1.694000005722046,2.5411605834960938,0.8471605777740479,0.7176810445344586
4.168000221252441,1.5729999542236328,1.8206853866577148,0.24768543243408203,0.061348073440058215
9.779000282287598,3.365999937057495,3.284330368041992,-0.08166956901550293,0.006669918503177996
6.182000160217285,2.5959999561309814,2.3460428714752197,-0.24995708465576172,0.06247854416960763
7.590000152587891,2.5299999713897705,2.7133235931396484,0.18332362174987793,0.033607550291492316
2.1670000553131104,1.2209999561309814,1.2987189292907715,0.07771897315979004,0.0060402387890121645
7.041999816894531,2.8269999027252197,2.57037615776062,-0.2566237449645996,0.06585574647965586
10.791000366210938,3.4649999141693115,3.5483133792877197,0.0833134651184082,0.00694113347003622
5.313000202178955,1.649999976158142,2.1193618774414062,0.46936190128326416,0.2203005943762406
7.997000217437744,2.9040000438690186,2.819490671157837,-0.08450937271118164,0.007141834076037412
5.6539998054504395,2.4200000762939453,2.208312511444092,-0.21168756484985352,0.04481162511206094
9.270000457763672,2.940000057220459,3.1515562534332275,0.21155619621276855,0.04475602415601543
3.0999999046325684,1.2999999523162842,1.5420944690704346,0.2420945167541504,0.058609755042425604
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.5942795276641846,-0.10572052001953125,0.011176828353200108
4.400000095367432,2.759999990463257,1.8812134265899658,-0.878786563873291,0.7722658248442258
5.5,2.0899999141693115,2.168147325515747,0.07814741134643555,0.006107017900149003
6.710000038146973,3.190000057220459,2.483774423599243,-0.7062256336212158,0.49875464558368776
6.929999828338623,1.694000005722046,2.541161298751831,0.8471612930297852,0.7176822564078975
4.168000221252441,1.5729999542236328,1.8206963539123535,0.2476963996887207,0.06135350641875448
9.779000282287598,3.365999937057495,3.2843198776245117,-0.0816800594329834,0.0066716321089757
6.182000160217285,2.5959999561309814,2.346046209335327,-0.2499537467956543,0.06247687553718606
7.590000152587891,2.5299999713897705,2.7133216857910156,0.18332171440124512,0.03360685097101168
2.1670000553131104,1.2209999561309814,1.298737645149231,0.07773768901824951,0.006043148293898071
7.041999816894531,2.8269999027252197,2.570376396179199,-0.2566235065460205,0.06585562411197543
10.791000366210938,3.4649999141693115,3.5482990741729736,0.08329916000366211,0.006938750057315701
5.313000202178955,1.649999976158142,2.119368553161621,0.469368577003479,0.2203068610782708
7.997000217437744,2.9040000438690186,2.8194870948791504,-0.08451294898986816,0.007142438546964058
5.6539998054504395,2.4200000762939453,2.208317995071411,-0.21168208122253418,0.04480930351070356
9.270000457763672,2.940000057220459,3.151547908782959,0.2115478515625,0.044752493500709534
3.0999999046325684,1.2999999523162842,1.542109727859497,0.2421097755432129,0.05861714341358493
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.5942938327789307,-0.10570621490478516,0.011173803869496624
4.400000095367432,2.759999990463257,1.881223440170288,-0.8787765502929688,0.7722482253448106
5.5,2.0899999141693115,2.1681532859802246,0.07815337181091309,0.006107949525414824
6.710000038146973,3.190000057220459,2.4837758541107178,-0.7062242031097412,0.498752625057989
6.929999828338623,1.694000005722046,2.5411617755889893,0.8471617698669434,0.7176830643240919
4.168000221252441,1.5729999542236328,1.8207075595855713,0.24770760536193848,0.06135905775414585
9.779000282287598,3.365999937057495,3.2843096256256104,-0.08169031143188477,0.006673306981838323
6.182000160217285,2.5959999561309814,2.3460495471954346,-0.24995040893554688,0.06247520692704711
7.590000152587891,2.5299999713897705,2.7133195400238037,0.1833195686340332,0.03360606424416801
2.1670000553131104,1.2209999561309814,1.2987563610076904,0.07775640487670898,0.006046058499350693
7.041999816894531,2.8269999027252197,2.570376396179199,-0.2566235065460205,0.06585562411197543
10.791000366210938,3.4649999141693115,3.5482850074768066,0.08328509330749512,0.006936406767238168
5.313000202178955,1.649999976158142,2.119375228881836,0.46937525272369385,0.22031312786943147
7.997000217437744,2.9040000438690186,2.819483518600464,-0.08451652526855469,0.007143043043470243
5.6539998054504395,2.4200000762939453,2.2083232402801514,-0.21167683601379395,0.04480708290481061
9.270000457763672,2.940000057220459,3.1515395641326904,0.21153950691223145,0.044748962984670015
3.0999999046325684,1.2999999523162842,1.5421247482299805,0.2421247959136963,0.05862441679624908
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.5943082571029663,-0.10569179058074951,0.011170754596165011
4.400000095367432,2.759999990463257,1.8812339305877686,-0.8787660598754883,0.7722297879890903
5.5,2.0899999141693115,2.168159246444702,0.07815933227539062,0.006108881221734919
6.710000038146973,3.190000057220459,2.4837772846221924,-0.7062227725982666,0.498750604536383
6.929999828338623,1.694000005722046,2.5411624908447266,0.8471624851226807,0.7176842761992361
4.168000221252441,1.5729999542236328,1.820718765258789,0.24771881103515625,0.06136460934067145
9.779000282287598,3.365999937057495,3.284299612045288,-0.08170032501220703,0.006674943107100262
6.182000160217285,2.5959999561309814,2.346053123474121,-0.24994683265686035,0.06247341915519655
7.590000152587891,2.5299999713897705,2.71331787109375,0.1833178997039795,0.033605452351878284
2.1670000553131104,1.2209999561309814,1.2987749576568604,0.0777750015258789,0.006048950862350466
7.041999816894531,2.8269999027252197,2.5703766345977783,-0.2566232681274414,0.06585550174440868
10.791000366210938,3.4649999141693115,3.5482709407806396,0.08327102661132812,0.006934063872904517
5.313000202178955,1.649999976158142,2.119381904602051,0.4693819284439087,0.22031939474972262
7.997000217437744,2.9040000438690186,2.8194801807403564,-0.08451986312866211,0.007143607263287777
5.6539998054504395,2.4200000762939453,2.2083287239074707,-0.2116713523864746,0.04480476142111911
9.270000457763672,2.940000057220459,3.151531219482422,0.2115311622619629,0.04474543260789687
3.0999999046325684,1.2999999523162842,1.542140007019043,0.2421400547027588,0.05863180609145502
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.594322681427002,-0.10567736625671387,0.011167705738955647
4.400000095367432,2.759999990463257,1.88124418258667,-0.8787558078765869,0.7722117698768329
5.5,2.0899999141693115,2.168165445327759,0.07816553115844727,0.00610985026128219
6.710000038146973,3.190000057220459,2.483778953552246,-0.7062211036682129,0.4987482472663487
6.929999828338623,1.694000005722046,2.541163206100464,0.847163200378418,0.7176854880754036
4.168000221252441,1.5729999542236328,1.8207297325134277,0.24772977828979492,0.06137004305151095
9.779000282287598,3.365999937057495,3.2842893600463867,-0.0817105770111084,0.006676618395488276
6.182000160217285,2.5959999561309814,2.3460566997528076,-0.24994325637817383,0.06247163140892553
7.590000152587891,2.5299999713897705,2.713315963745117,0.18331599235534668,0.03360475305322552
2.1670000553131104,1.2209999561309814,1.2987937927246094,0.07779383659362793,0.006051881011956084
7.041999816894531,2.8269999027252197,2.5703768730163574,-0.2566230297088623,0.06585537937695563
10.791000366210938,3.4649999141693115,3.5482571125030518,0.08325719833374023,0.006931761074383758
5.313000202178955,1.649999976158142,2.1193888187408447,0.46938884258270264,0.2203258855411292
7.997000217437744,2.9040000438690186,2.819476842880249,-0.08452320098876953,0.007144171505387931
5.6539998054504395,2.4200000762939453,2.208334445953369,-0.21166563034057617,0.04480233906747344
9.270000457763672,2.940000057220459,3.1515231132507324,0.21152305603027344,0.044742003232386196
3.0999999046325684,1.2999999523162842,1.5421552658081055,0.2421553134918213,0.058639195852322246
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.5943372249603271,-0.10566282272338867,0.011164632105874261
4.400000095367432,2.759999990463257,1.8812544345855713,-0.8787455558776855,0.7721937519747826
5.5,2.0899999141693115,2.1681716442108154,0.0781717300415039,0.006110819377681764
6.710000038146973,3.190000057220459,2.4837803840637207,-0.7062196731567383,0.49874622675361024
6.929999828338623,1.694000005722046,2.541163921356201,0.8471639156341553,0.7176866999525942
4.168000221252441,1.5729999542236328,1.8207409381866455,0.2477409839630127,0.061375595134961713
9.779000282287598,3.365999937057495,3.2842793464660645,-0.08172059059143066,0.006678254926612226
6.182000160217285,2.5959999561309814,2.346060276031494,-0.2499396800994873,0.06246984368823405
7.590000152587891,2.5299999713897705,2.7133142948150635,0.18331432342529297,0.033604141172872914
2.1670000553131104,1.2209999561309814,1.2988125085830688,0.0778125524520874,0.006054793319108853
7.041999816894531,2.8269999027252197,2.5703771114349365,-0.2566227912902832,0.06585525700961625
10.791000366210938,3.4649999141693115,3.548243284225464,0.08324337005615234,0.006929458658305521
5.313000202178955,1.649999976158142,2.1193957328796387,0.4693957567214966,0.2203323764281464
7.997000217437744,2.9040000438690186,2.8194735050201416,-0.08452653884887695,0.007144735769770705
5.6539998054504395,2.4200000762939453,2.2083399295806885,-0.21166014671325684,0.04480001770667741
9.270000457763672,2.940000057220459,3.151515007019043,0.21151494979858398,0.0447385739882975
3.0999999046325684,1.2999999523162842,1.5421704053878784,0.24217045307159424,0.05864652834090123
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.5943515300750732,-0.10564851760864258,0.011161609272903661
4.400000095367432,2.759999990463257,1.8812644481658936,-0.8787355422973633,0.7721761532966411
5.5,2.0899999141693115,2.168177604675293,0.07817769050598145,0.006111751292849021
6.710000038146973,3.190000057220459,2.4837818145751953,-0.7062182426452637,0.4987442062449645
6.929999828338623,1.694000005722046,2.5411643981933594,0.8471643924713135,0.7176875078712897
4.168000221252441,1.5729999542236328,1.8207521438598633,0.24775218963623047,0.061381147469546704
9.779000282287598,3.365999937057495,3.284269094467163,-0.08173084259033203,0.006679930630525632
6.182000160217285,2.5959999561309814,2.3460636138916016,-0.24993634223937988,0.06246817517200043
7.590000152587891,2.5299999713897705,2.7133121490478516,0.18331217765808105,0.03360335447774787
2.1670000553131104,1.2209999561309814,1.2988312244415283,0.07783126831054688,0.006057706326828338
7.041999816894531,2.8269999027252197,2.5703773498535156,-0.2566225528717041,0.06585513464239057
10.791000366210938,3.4649999141693115,3.5482289791107178,0.08322906494140625,0.006927077251020819
5.313000202178955,1.649999976158142,2.1194024085998535,0.4694024324417114,0.22033864358219546
7.997000217437744,2.9040000438690186,2.819469928741455,-0.08453011512756348,0.007145340363479136
5.6539998054504395,2.4200000762939453,2.2083451747894287,-0.2116549015045166,0.044797797330886624
9.270000457763672,2.940000057220459,3.1515066623687744,0.21150660514831543,0.04473504402136541
3.0999999046325684,1.2999999523162842,1.5421855449676514,0.2421855926513672,0.05865386128789396
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.5943659543991089,-0.10563409328460693,0.01115856166406104
4.400000095367432,2.759999990463257,1.8812748193740845,-0.8787251710891724,0.7721579263056952
5.5,2.0899999141693115,2.1681835651397705,0.07818365097045898,0.006112683279070552
6.710000038146973,3.190000057220459,2.48378324508667,-0.7062168121337891,0.4987421857404115
6.929999828338623,1.694000005722046,2.5411648750305176,0.8471648693084717,0.7176883157904399
4.168000221252441,1.5729999542236328,1.820763111114502,0.24776315689086914,0.061386581912529437
9.779000282287598,3.365999937057495,3.284259080886841,-0.0817408561706543,0.006681567567511593
6.182000160217285,2.5959999561309814,2.346066951751709,-0.24993300437927246,0.06246650667804943
7.590000152587891,2.5299999713897705,2.7133102416992188,0.18331027030944824,0.03360265520092298
2.1670000553131104,1.2209999561309814,1.2988498210906982,0.0778498649597168,0.006060601474246141
7.041999816894531,2.8269999027252197,2.5703775882720947,-0.256622314453125,0.06585501227527857
10.791000366210938,3.4649999141693115,3.54821515083313,0.08321523666381836,0.006924775613015299
5.313000202178955,1.649999976158142,2.1194090843200684,0.46940910816192627,0.220344910825375
7.997000217437744,2.9040000438690186,2.8194665908813477,-0.0845334529876709,0.007145904674018766
5.6539998054504395,2.4200000762939453,2.208350658416748,-0.21164941787719727,0.04479547608775647
9.270000457763672,2.940000057220459,3.151498556137085,0.21149849891662598,0.04473161504398604
3.0999999046325684,1.2999999523162842,1.5422006845474243,0.24220073223114014,0.058661194693300445
Input, Output, y_pred, diff, diff.power
3.299999952316284,1.7000000476837158,1.5943803787231445,-0.10561966896057129,0.011155514471340666
4.400000095367432,2.759999990463257,1.8812849521636963,-0.8787150382995605,0.7721401185337982
5.5,2.0899999141693115,2.168189764022827,0.07818984985351562,0.006113652620115317
6.710000038146973,3.190000057220459,2.4837846755981445,-0.7062153816223145,0.49874016523995124
6.929999828338623,1.694000005722046,2.541165590286255,0.847165584564209,0.7176895276700179
4.168000221252441,1.5729999542236328,1.8207743167877197,0.24777436256408691,0.061392134744039595
9.779000282287598,3.365999937057495,3.2842488288879395,-0.08175110816955566,0.006683243686950391
6.182000160217285,2.5959999561309814,2.3460705280303955,-0.24992942810058594,0.062464719030685956
7.590000152587891,2.5299999713897705,2.713308572769165,0.18330860137939453,0.03360204333966976
2.1670000553131104,1.2209999561309814,1.2988685369491577,0.07786858081817627,0.006063515878636849
7.041999816894531,2.8269999027252197,2.570377826690674,-0.2566220760345459,0.06585488990828026
