Input, Output, y_pred, diff
5.313000202178955,1.649999976158142,2.118903398513794,0.46890342235565186
7.997000217437744,2.9040000438690186,2.8197264671325684,-0.0842735767364502
5.6539998054504395,2.4200000762939453,2.207942247390747,-0.21205782890319824
9.270000457763672,2.940000057220459,3.1521213054656982,0.21212124824523926
3.0999999046325684,1.2999999523162842,1.5410637855529785,0.24106383323669434
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5933008193969727,-0.10669922828674316
4.400000095367432,2.759999990463257,1.880519151687622,-0.8794808387756348
5.5,2.0899999141693115,2.1677372455596924,0.07773733139038086
6.710000038146973,3.190000057220459,2.483677387237549,-0.7063226699829102
6.929999828338623,1.694000005722046,2.541120767593384,0.8471207618713379
4.168000221252441,1.5729999542236328,1.8199422359466553,0.24694228172302246
9.779000282287598,3.365999937057495,3.2850160598754883,-0.08098387718200684
6.182000160217285,2.5959999561309814,2.3458125591278076,-0.25018739700317383
7.590000152587891,2.5299999713897705,2.713451862335205,0.18345189094543457
2.1670000553131104,1.2209999561309814,1.2974660396575928,0.07646608352661133
7.041999816894531,2.8269999027252197,2.5703649520874023,-0.2566349506378174
10.791000366210938,3.4649999141693115,3.5492568016052246,0.08425688743591309
5.313000202178955,1.649999976158142,2.118910074234009,0.4689100980758667
7.997000217437744,2.9040000438690186,2.8197226524353027,-0.08427739143371582
5.6539998054504395,2.4200000762939453,2.2079477310180664,-0.2120523452758789
9.270000457763672,2.940000057220459,3.1521124839782715,0.2121124267578125
3.0999999046325684,1.2999999523162842,1.5410792827606201,0.24107933044433594
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5933154821395874,-0.10668456554412842
4.400000095367432,2.759999990463257,1.8805294036865234,-0.8794705867767334
5.5,2.0899999141693115,2.16774320602417,0.0777432918548584
6.710000038146973,3.190000057220459,2.4836785793304443,-0.7063214778900146
6.929999828338623,1.694000005722046,2.541121482849121,0.8471214771270752
4.168000221252441,1.5729999542236328,1.819953441619873,0.24695348739624023
9.779000282287598,3.365999937057495,3.285005569458008,-0.0809943675994873
6.182000160217285,2.5959999561309814,2.345816135406494,-0.2501838207244873
7.590000152587891,2.5299999713897705,2.713449716567993,0.18344974517822266
2.1670000553131104,1.2209999561309814,1.2974852323532104,0.076485276222229
7.041999816894531,2.8269999027252197,2.5703649520874023,-0.2566349506378174
10.791000366210938,3.4649999141693115,3.5492420196533203,0.08424210548400879
5.313000202178955,1.649999976158142,2.1189169883728027,0.46891701221466064
7.997000217437744,2.9040000438690186,2.819718837738037,-0.08428120613098145
5.6539998054504395,2.4200000762939453,2.2079532146453857,-0.21204686164855957
9.270000457763672,2.940000057220459,3.152103900909424,0.21210384368896484
3.0999999046325684,1.2999999523162842,1.5410947799682617,0.24109482765197754
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5933302640914917,-0.10666978359222412
4.400000095367432,2.759999990463257,1.880539894104004,-0.8794600963592529
5.5,2.0899999141693115,2.1677494049072266,0.07774949073791504
6.710000038146973,3.190000057220459,2.483680009841919,-0.70632004737854
6.929999828338623,1.694000005722046,2.5411217212677,0.8471217155456543
4.168000221252441,1.5729999542236328,1.81996488571167,0.2469649314880371
9.779000282287598,3.365999937057495,3.2849948406219482,-0.08100509643554688
6.182000160217285,2.5959999561309814,2.3458194732666016,-0.2501804828643799
7.590000152587891,2.5299999713897705,2.7134475708007812,0.18344759941101074
2.1670000553131104,1.2209999561309814,1.2975044250488281,0.07650446891784668
7.041999816894531,2.8269999027252197,2.5703649520874023,-0.2566349506378174
10.791000366210938,3.4649999141693115,3.549227476119995,0.0842275619506836
5.313000202178955,1.649999976158142,2.1189239025115967,0.4689239263534546
7.997000217437744,2.9040000438690186,2.8197152614593506,-0.08428478240966797
5.6539998054504395,2.4200000762939453,2.207958698272705,-0.21204137802124023
9.270000457763672,2.940000057220459,3.152095079421997,0.21209502220153809
3.0999999046325684,1.2999999523162842,1.5411102771759033,0.24111032485961914
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.593345046043396,-0.10665500164031982
4.400000095367432,2.759999990463257,1.8805503845214844,-0.8794496059417725
5.5,2.0899999141693115,2.167755603790283,0.07775568962097168
6.710000038146973,3.190000057220459,2.4836814403533936,-0.7063186168670654
6.929999828338623,1.694000005722046,2.5411224365234375,0.8471224308013916
4.168000221252441,1.5729999542236328,1.8199762105941772,0.24697625637054443
9.779000282287598,3.365999937057495,3.2849841117858887,-0.08101582527160645
6.182000160217285,2.5959999561309814,2.345822811126709,-0.25017714500427246
7.590000152587891,2.5299999713897705,2.7134456634521484,0.18344569206237793
2.1670000553131104,1.2209999561309814,1.2975237369537354,0.0765237808227539
7.041999816894531,2.8269999027252197,2.5703651905059814,-0.2566347122192383
10.791000366210938,3.4649999141693115,3.549213171005249,0.0842132568359375
5.313000202178955,1.649999976158142,2.1189308166503906,0.46893084049224854
7.997000217437744,2.9040000438690186,2.819711685180664,-0.08428835868835449
5.6539998054504395,2.4200000762939453,2.2079644203186035,-0.2120356559753418
9.270000457763672,2.940000057220459,3.1520864963531494,0.21208643913269043
3.0999999046325684,1.2999999523162842,1.5411258935928345,0.2411259412765503
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5933598279953003,-0.10664021968841553
4.400000095367432,2.759999990463257,1.8805608749389648,-0.879439115524292
5.5,2.0899999141693115,2.16776180267334,0.07776188850402832
6.710000038146973,3.190000057220459,2.483682870864868,-0.7063171863555908
6.929999828338623,1.694000005722046,2.5411229133605957,0.8471229076385498
4.168000221252441,1.5729999542236328,1.8199876546859741,0.2469877004623413
9.779000282287598,3.365999937057495,3.284973621368408,-0.08102631568908691
6.182000160217285,2.5959999561309814,2.3458266258239746,-0.25017333030700684
7.590000152587891,2.5299999713897705,2.7134437561035156,0.18344378471374512
2.1670000553131104,1.2209999561309814,1.2975428104400635,0.07654285430908203
7.041999816894531,2.8269999027252197,2.5703654289245605,-0.2566344738006592
10.791000366210938,3.4649999141693115,3.549198627471924,0.0841987133026123
5.313000202178955,1.649999976158142,2.1189377307891846,0.4689377546310425
7.997000217437744,2.9040000438690186,2.8197081089019775,-0.08429193496704102
5.6539998054504395,2.4200000762939453,2.207969903945923,-0.21203017234802246
9.270000457763672,2.940000057220459,3.1520779132843018,0.21207785606384277
3.0999999046325684,1.2999999523162842,1.5411415100097656,0.24114155769348145
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5933746099472046,-0.10662543773651123
4.400000095367432,2.759999990463257,1.8805713653564453,-0.8794286251068115
5.5,2.0899999141693115,2.1677680015563965,0.07776808738708496
6.710000038146973,3.190000057220459,2.483684539794922,-0.7063155174255371
6.929999828338623,1.694000005722046,2.541123628616333,0.8471236228942871
4.168000221252441,1.5729999542236328,1.8199989795684814,0.24699902534484863
9.779000282287598,3.365999937057495,3.2849631309509277,-0.08103680610656738
6.182000160217285,2.5959999561309814,2.345829963684082,-0.2501699924468994
7.590000152587891,2.5299999713897705,2.713441848754883,0.1834418773651123
2.1670000553131104,1.2209999561309814,1.2975621223449707,0.07656216621398926
7.041999816894531,2.8269999027252197,2.5703654289245605,-0.2566344738006592
10.791000366210938,3.4649999141693115,3.5491840839385986,0.08418416976928711
5.313000202178955,1.649999976158142,2.1189446449279785,0.4689446687698364
7.997000217437744,2.9040000438690186,2.819704532623291,-0.08429551124572754
5.6539998054504395,2.4200000762939453,2.207975387573242,-0.21202468872070312
9.270000457763672,2.940000057220459,3.152069568634033,0.21206951141357422
3.0999999046325684,1.2999999523162842,1.5411570072174072,0.24115705490112305
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5933893918991089,-0.10661065578460693
4.400000095367432,2.759999990463257,1.8805818557739258,-0.879418134689331
5.5,2.0899999141693115,2.167774200439453,0.0777742862701416
6.710000038146973,3.190000057220459,2.4836859703063965,-0.7063140869140625
6.929999828338623,1.694000005722046,2.5411243438720703,0.8471243381500244
4.168000221252441,1.5729999542236328,1.8200104236602783,0.2470104694366455
9.779000282287598,3.365999937057495,3.2849526405334473,-0.08104729652404785
6.182000160217285,2.5959999561309814,2.3458335399627686,-0.2501664161682129
7.590000152587891,2.5299999713897705,2.71343994140625,0.1834399700164795
2.1670000553131104,1.2209999561309814,1.2975811958312988,0.07658123970031738
7.041999816894531,2.8269999027252197,2.5703656673431396,-0.2566342353820801
10.791000366210938,3.4649999141693115,3.5491697788238525,0.08416986465454102
5.313000202178955,1.649999976158142,2.1189515590667725,0.46895158290863037
7.997000217437744,2.9040000438690186,2.8197009563446045,-0.08429908752441406
5.6539998054504395,2.4200000762939453,2.2079811096191406,-0.2120189666748047
9.270000457763672,2.940000057220459,3.1520609855651855,0.21206092834472656
3.0999999046325684,1.2999999523162842,1.5411725044250488,0.24117255210876465
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5934041738510132,-0.10659587383270264
4.400000095367432,2.759999990463257,1.8805923461914062,-0.8794076442718506
5.5,2.0899999141693115,2.1677803993225098,0.07778048515319824
6.710000038146973,3.190000057220459,2.483687400817871,-0.7063126564025879
6.929999828338623,1.694000005722046,2.5411248207092285,0.8471248149871826
4.168000221252441,1.5729999542236328,1.8200217485427856,0.24702179431915283
9.779000282287598,3.365999937057495,3.284942150115967,-0.08105778694152832
6.182000160217285,2.5959999561309814,2.345837116241455,-0.25016283988952637
7.590000152587891,2.5299999713897705,2.713437795639038,0.18343782424926758
2.1670000553131104,1.2209999561309814,1.297600507736206,0.07660055160522461
7.041999816894531,2.8269999027252197,2.5703659057617188,-0.256633996963501
10.791000366210938,3.4649999141693115,3.5491552352905273,0.08415532112121582
5.313000202178955,1.649999976158142,2.1189584732055664,0.4689584970474243
7.997000217437744,2.9040000438690186,2.819697380065918,-0.08430266380310059
5.6539998054504395,2.4200000762939453,2.20798659324646,-0.21201348304748535
9.270000457763672,2.940000057220459,3.152052402496338,0.2120523452758789
3.0999999046325684,1.2999999523162842,1.54118812084198,0.2411881685256958
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5934189558029175,-0.10658109188079834
4.400000095367432,2.759999990463257,1.8806028366088867,-0.8793971538543701
5.5,2.0899999141693115,2.1677865982055664,0.07778668403625488
6.710000038146973,3.190000057220459,2.4836888313293457,-0.7063112258911133
6.929999828338623,1.694000005722046,2.5411252975463867,0.8471252918243408
4.168000221252441,1.5729999542236328,1.8200331926345825,0.2470332384109497
9.779000282287598,3.365999937057495,3.2849316596984863,-0.08106827735900879
6.182000160217285,2.5959999561309814,2.3458404541015625,-0.25015950202941895
7.590000152587891,2.5299999713897705,2.713435649871826,0.18343567848205566
2.1670000553131104,1.2209999561309814,1.2976195812225342,0.07661962509155273
7.041999816894531,2.8269999027252197,2.5703659057617188,-0.256633996963501
10.791000366210938,3.4649999141693115,3.549140691757202,0.08414077758789062
5.313000202178955,1.649999976158142,2.1189653873443604,0.46896541118621826
7.997000217437744,2.9040000438690186,2.8196938037872314,-0.08430624008178711
5.6539998054504395,2.4200000762939453,2.2079920768737793,-0.21200799942016602
9.270000457763672,2.940000057220459,3.1520438194274902,0.21204376220703125
3.0999999046325684,1.2999999523162842,1.5412037372589111,0.24120378494262695
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5934336185455322,-0.1065664291381836
4.400000095367432,2.759999990463257,1.880613088607788,-0.8793869018554688
5.5,2.0899999141693115,2.167792797088623,0.07779288291931152
6.710000038146973,3.190000057220459,2.4836902618408203,-0.7063097953796387
6.929999828338623,1.694000005722046,2.541126012802124,0.8471260070800781
4.168000221252441,1.5729999542236328,1.8200445175170898,0.24704456329345703
9.779000282287598,3.365999937057495,3.284921169281006,-0.08107876777648926
6.182000160217285,2.5959999561309814,2.345844030380249,-0.2501559257507324
7.590000152587891,2.5299999713897705,2.7134337425231934,0.18343377113342285
2.1670000553131104,1.2209999561309814,1.2976387739181519,0.07663881778717041
7.041999816894531,2.8269999027252197,2.570366144180298,-0.2566337585449219
10.791000366210938,3.4649999141693115,3.549126148223877,0.08412623405456543
5.313000202178955,1.649999976158142,2.1189723014831543,0.4689723253250122
7.997000217437744,2.9040000438690186,2.819690227508545,-0.08430981636047363
5.6539998054504395,2.4200000762939453,2.2079977989196777,-0.21200227737426758
9.270000457763672,2.940000057220459,3.1520352363586426,0.2120351791381836
3.0999999046325684,1.2999999523162842,1.5412192344665527,0.24121928215026855
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5934484004974365,-0.1065516471862793
4.400000095367432,2.759999990463257,1.8806235790252686,-0.8793764114379883
5.5,2.0899999141693115,2.1677987575531006,0.07779884338378906
6.710000038146973,3.190000057220459,2.483691692352295,-0.7063083648681641
6.929999828338623,1.694000005722046,2.5411264896392822,0.8471264839172363
4.168000221252441,1.5729999542236328,1.8200558423995972,0.24705588817596436
9.779000282287598,3.365999937057495,3.2849106788635254,-0.08108925819396973
6.182000160217285,2.5959999561309814,2.3458476066589355,-0.2501523494720459
7.590000152587891,2.5299999713897705,2.7134318351745605,0.18343186378479004
2.1670000553131104,1.2209999561309814,1.2976579666137695,0.07665801048278809
7.041999816894531,2.8269999027252197,2.570366144180298,-0.2566337585449219
10.791000366210938,3.4649999141693115,3.549111843109131,0.08411192893981934
5.313000202178955,1.649999976158142,2.118978977203369,0.46897900104522705
7.997000217437744,2.9040000438690186,2.8196864128112793,-0.08431363105773926
5.6539998054504395,2.4200000762939453,2.208003282546997,-0.21199679374694824
9.270000457763672,2.940000057220459,3.152026653289795,0.21202659606933594
3.0999999046325684,1.2999999523162842,1.5412347316741943,0.24123477935791016
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5934630632400513,-0.10653698444366455
4.400000095367432,2.759999990463257,1.880634069442749,-0.8793659210205078
5.5,2.0899999141693115,2.1678049564361572,0.0778050422668457
6.710000038146973,3.190000057220459,2.4836928844451904,-0.7063071727752686
6.929999828338623,1.694000005722046,2.5411269664764404,0.8471269607543945
4.168000221252441,1.5729999542236328,1.8200671672821045,0.24706721305847168
9.779000282287598,3.365999937057495,3.2848997116088867,-0.0811002254486084
6.182000160217285,2.5959999561309814,2.345850944519043,-0.2501490116119385
7.590000152587891,2.5299999713897705,2.7134296894073486,0.18342971801757812
2.1670000553131104,1.2209999561309814,1.2976770401000977,0.07667708396911621
7.041999816894531,2.8269999027252197,2.570366382598877,-0.2566335201263428
10.791000366210938,3.4649999141693115,3.5490970611572266,0.08409714698791504
5.313000202178955,1.649999976158142,2.118985891342163,0.468985915184021
7.997000217437744,2.9040000438690186,2.8196828365325928,-0.08431720733642578
5.6539998054504395,2.4200000762939453,2.2080087661743164,-0.2119913101196289
9.270000457763672,2.940000057220459,3.1520180702209473,0.21201801300048828
3.0999999046325684,1.2999999523162842,1.541250228881836,0.24125027656555176
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.593477725982666,-0.1065223217010498
4.400000095367432,2.759999990463257,1.88064444065094,-0.8793555498123169
5.5,2.0899999141693115,2.1678109169006348,0.07781100273132324
6.710000038146973,3.190000057220459,2.483694314956665,-0.706305742263794
6.929999828338623,1.694000005722046,2.5411276817321777,0.8471276760101318
4.168000221252441,1.5729999542236328,1.8200784921646118,0.247078537940979
9.779000282287598,3.365999937057495,3.2848892211914062,-0.08111071586608887
6.182000160217285,2.5959999561309814,2.3458542823791504,-0.25014567375183105
7.590000152587891,2.5299999713897705,2.7134275436401367,0.1834275722503662
2.1670000553131104,1.2209999561309814,1.2976961135864258,0.07669615745544434
7.041999816894531,2.8269999027252197,2.570366382598877,-0.2566335201263428
10.791000366210938,3.4649999141693115,3.5490825176239014,0.08408260345458984
5.313000202178955,1.649999976158142,2.118992805480957,0.46899282932281494
7.997000217437744,2.9040000438690186,2.8196792602539062,-0.0843207836151123
5.6539998054504395,2.4200000762939453,2.208014488220215,-0.21198558807373047
9.270000457763672,2.940000057220459,3.1520094871520996,0.21200942993164062
3.0999999046325684,1.2999999523162842,1.5412657260894775,0.24126577377319336
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5934925079345703,-0.10650753974914551
4.400000095367432,2.759999990463257,1.8806548118591309,-0.879345178604126
5.5,2.0899999141693115,2.1678171157836914,0.07781720161437988
6.710000038146973,3.190000057220459,2.4836957454681396,-0.7063043117523193
6.929999828338623,1.694000005722046,2.541128158569336,0.84712815284729
4.168000221252441,1.5729999542236328,1.8200898170471191,0.24708986282348633
9.779000282287598,3.365999937057495,3.284878730773926,-0.08112120628356934
6.182000160217285,2.5959999561309814,2.345857858657837,-0.25014209747314453
7.590000152587891,2.5299999713897705,2.713425636291504,0.1834256649017334
2.1670000553131104,1.2209999561309814,1.297715425491333,0.07671546936035156
7.041999816894531,2.8269999027252197,2.570366382598877,-0.2566335201263428
10.791000366210938,3.4649999141693115,3.5490682125091553,0.08406829833984375
5.313000202178955,1.649999976158142,2.118999719619751,0.4689997434616089
7.997000217437744,2.9040000438690186,2.8196756839752197,-0.08432435989379883
5.6539998054504395,2.4200000762939453,2.208019733428955,-0.21198034286499023
9.270000457763672,2.940000057220459,3.152000904083252,0.21200084686279297
3.0999999046325684,1.2999999523162842,1.5412812232971191,0.24128127098083496
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.593507170677185,-0.10649287700653076
4.400000095367432,2.759999990463257,1.8806653022766113,-0.8793346881866455
5.5,2.0899999141693115,2.167823314666748,0.07782340049743652
6.710000038146973,3.190000057220459,2.4836971759796143,-0.7063028812408447
6.929999828338623,1.694000005722046,2.541128635406494,0.8471286296844482
4.168000221252441,1.5729999542236328,1.820101022720337,0.2471010684967041
9.779000282287598,3.365999937057495,3.284868001937866,-0.0811319351196289
6.182000160217285,2.5959999561309814,2.3458611965179443,-0.2501387596130371
7.590000152587891,2.5299999713897705,2.713423490524292,0.18342351913452148
2.1670000553131104,1.2209999561309814,1.2977344989776611,0.07673454284667969
7.041999816894531,2.8269999027252197,2.570366621017456,-0.25663328170776367
10.791000366210938,3.4649999141693115,3.549053430557251,0.08405351638793945
5.313000202178955,1.649999976158142,2.119006395339966,0.46900641918182373
7.997000217437744,2.9040000438690186,2.819671869277954,-0.08432817459106445
5.6539998054504395,2.4200000762939453,2.2080252170562744,-0.2119748592376709
9.270000457763672,2.940000057220459,3.151992082595825,0.2119920253753662
3.0999999046325684,1.2999999523162842,1.5412966012954712,0.241296648979187
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5935218334197998,-0.10647821426391602
4.400000095367432,2.759999990463257,1.8806757926940918,-0.879324197769165
5.5,2.0899999141693115,2.1678295135498047,0.07782959938049316
6.710000038146973,3.190000057220459,2.483698606491089,-0.7063014507293701
6.929999828338623,1.694000005722046,2.5411293506622314,0.8471293449401855
4.168000221252441,1.5729999542236328,1.8201124668121338,0.24711251258850098
9.779000282287598,3.365999937057495,3.284857749938965,-0.08114218711853027
6.182000160217285,2.5959999561309814,2.345864772796631,-0.2501351833343506
7.590000152587891,2.5299999713897705,2.713421583175659,0.18342161178588867
2.1670000553131104,1.2209999561309814,1.2977535724639893,0.07675361633300781
7.041999816894531,2.8269999027252197,2.570366859436035,-0.25663304328918457
10.791000366210938,3.4649999141693115,3.549039363861084,0.08403944969177246
5.313000202178955,1.649999976158142,2.1190133094787598,0.4690133333206177
7.997000217437744,2.9040000438690186,2.8196685314178467,-0.08433151245117188
5.6539998054504395,2.4200000762939453,2.208030939102173,-0.21196913719177246
9.270000457763672,2.940000057220459,3.1519839763641357,0.21198391914367676
3.0999999046325684,1.2999999523162842,1.5413120985031128,0.2413121461868286
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.593536615371704,-0.10646343231201172
4.400000095367432,2.759999990463257,1.8806862831115723,-0.8793137073516846
5.5,2.0899999141693115,2.1678357124328613,0.0778357982635498
6.710000038146973,3.190000057220459,2.4837002754211426,-0.7062997817993164
6.929999828338623,1.694000005722046,2.5411300659179688,0.8471300601959229
4.168000221252441,1.5729999542236328,1.8201239109039307,0.24712395668029785
9.779000282287598,3.365999937057495,3.2848472595214844,-0.08115267753601074
6.182000160217285,2.5959999561309814,2.3458683490753174,-0.25013160705566406
7.590000152587891,2.5299999713897705,2.7134199142456055,0.18341994285583496
2.1670000553131104,1.2209999561309814,1.2977726459503174,0.07677268981933594
7.041999816894531,2.8269999027252197,2.5703670978546143,-0.25663280487060547
10.791000366210938,3.4649999141693115,3.549024820327759,0.08402490615844727
5.313000202178955,1.649999976158142,2.1190202236175537,0.4690202474594116
7.997000217437744,2.9040000438690186,2.8196651935577393,-0.0843348503112793
5.6539998054504395,2.4200000762939453,2.2080366611480713,-0.21196341514587402
9.270000457763672,2.940000057220459,3.151975393295288,0.2119753360748291
3.0999999046325684,1.2999999523162842,1.541327714920044,0.24132776260375977
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5935513973236084,-0.10644865036010742
4.400000095367432,2.759999990463257,1.8806967735290527,-0.8793032169342041
5.5,2.0899999141693115,2.167841911315918,0.07784199714660645
6.710000038146973,3.190000057220459,2.483701705932617,-0.7062983512878418
6.929999828338623,1.694000005722046,2.541130781173706,0.8471307754516602
4.168000221252441,1.5729999542236328,1.8201351165771484,0.24713516235351562
9.779000282287598,3.365999937057495,3.284837007522583,-0.08116292953491211
6.182000160217285,2.5959999561309814,2.345871925354004,-0.25012803077697754
7.590000152587891,2.5299999713897705,2.7134180068969727,0.18341803550720215
2.1670000553131104,1.2209999561309814,1.297791838645935,0.07679188251495361
7.041999816894531,2.8269999027252197,2.5703673362731934,-0.25663256645202637
10.791000366210938,3.4649999141693115,3.549010753631592,0.08401083946228027
5.313000202178955,1.649999976158142,2.1190273761749268,0.46902740001678467
7.997000217437744,2.9040000438690186,2.819661855697632,-0.08433818817138672
5.6539998054504395,2.4200000762939453,2.2080421447753906,-0.2119579315185547
9.270000457763672,2.940000057220459,3.1519672870635986,0.21196722984313965
3.0999999046325684,1.2999999523162842,1.5413432121276855,0.24134325981140137
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5935661792755127,-0.10643386840820312
4.400000095367432,2.759999990463257,1.8807072639465332,-0.8792927265167236
5.5,2.0899999141693115,2.1678481101989746,0.07784819602966309
6.710000038146973,3.190000057220459,2.483703136444092,-0.7062969207763672
6.929999828338623,1.694000005722046,2.5411314964294434,0.8471314907073975
4.168000221252441,1.5729999542236328,1.8201465606689453,0.2471466064453125
9.779000282287598,3.365999937057495,3.2848265171051025,-0.08117341995239258
6.182000160217285,2.5959999561309814,2.3458755016326904,-0.250124454498291
7.590000152587891,2.5299999713897705,2.71341609954834,0.18341612815856934
2.1670000553131104,1.2209999561309814,1.2978110313415527,0.07681107521057129
7.041999816894531,2.8269999027252197,2.5703675746917725,-0.25663232803344727
10.791000366210938,3.4649999141693115,3.5489964485168457,0.08399653434753418
5.313000202178955,1.649999976158142,2.1190342903137207,0.4690343141555786
7.997000217437744,2.9040000438690186,2.8196582794189453,-0.08434176445007324
5.6539998054504395,2.4200000762939453,2.208047866821289,-0.21195220947265625
9.270000457763672,2.940000057220459,3.151958703994751,0.211958646774292
3.0999999046325684,1.2999999523162842,1.5413587093353271,0.24135875701904297
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.593580961227417,-0.10641908645629883
4.400000095367432,2.759999990463257,1.8807177543640137,-0.8792822360992432
5.5,2.0899999141693115,2.1678543090820312,0.07785439491271973
6.710000038146973,3.190000057220459,2.4837048053741455,-0.7062952518463135
6.929999828338623,1.694000005722046,2.5411319732666016,0.8471319675445557
4.168000221252441,1.5729999542236328,1.8201580047607422,0.24715805053710938
9.779000282287598,3.365999937057495,3.284816265106201,-0.08118367195129395
6.182000160217285,2.5959999561309814,2.345879077911377,-0.2501208782196045
7.590000152587891,2.5299999713897705,2.713414192199707,0.18341422080993652
2.1670000553131104,1.2209999561309814,1.2978301048278809,0.07683014869689941
7.041999816894531,2.8269999027252197,2.5703678131103516,-0.25663208961486816
10.791000366210938,3.4649999141693115,3.5489821434020996,0.08398222923278809
5.313000202178955,1.649999976158142,2.1190412044525146,0.46904122829437256
7.997000217437744,2.9040000438690186,2.819654941558838,-0.08434510231018066
5.6539998054504395,2.4200000762939453,2.2080535888671875,-0.2119464874267578
9.270000457763672,2.940000057220459,3.1519503593444824,0.21195030212402344
3.0999999046325684,1.2999999523162842,1.5413742065429688,0.24137425422668457
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5935956239700317,-0.10640442371368408
4.400000095367432,2.759999990463257,1.8807281255722046,-0.8792718648910522
5.5,2.0899999141693115,2.167860507965088,0.07786059379577637
6.710000038146973,3.190000057220459,2.48370623588562,-0.7062938213348389
6.929999828338623,1.694000005722046,2.541132688522339,0.847132682800293
4.168000221252441,1.5729999542236328,1.8201693296432495,0.2471693754196167
9.779000282287598,3.365999937057495,3.2848060131073,-0.08119392395019531
6.182000160217285,2.5959999561309814,2.3458828926086426,-0.25011706352233887
7.590000152587891,2.5299999713897705,2.713412284851074,0.1834123134613037
2.1670000553131104,1.2209999561309814,1.297849178314209,0.07684922218322754
7.041999816894531,2.8269999027252197,2.5703680515289307,-0.25663185119628906
10.791000366210938,3.4649999141693115,3.5489678382873535,0.08396792411804199
5.313000202178955,1.649999976158142,2.1190481185913086,0.4690481424331665
7.997000217437744,2.9040000438690186,2.8196513652801514,-0.08434867858886719
5.6539998054504395,2.4200000762939453,2.208059072494507,-0.21194100379943848
9.270000457763672,2.940000057220459,3.151942014694214,0.21194195747375488
3.0999999046325684,1.2999999523162842,1.5413897037506104,0.24138975143432617
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5936102867126465,-0.10638976097106934
4.400000095367432,2.759999990463257,1.8807384967803955,-0.8792614936828613
5.5,2.0899999141693115,2.1678667068481445,0.07786679267883301
6.710000038146973,3.190000057220459,2.4837076663970947,-0.7062923908233643
6.929999828338623,1.694000005722046,2.541133403778076,0.8471333980560303
4.168000221252441,1.5729999542236328,1.8201806545257568,0.24718070030212402
9.779000282287598,3.365999937057495,3.2847955226898193,-0.08120441436767578
6.182000160217285,2.5959999561309814,2.34588623046875,-0.25011372566223145
7.590000152587891,2.5299999713897705,2.7134103775024414,0.1834104061126709
2.1670000553131104,1.2209999561309814,1.297868251800537,0.07686829566955566
7.041999816894531,2.8269999027252197,2.5703682899475098,-0.25663161277770996
10.791000366210938,3.4649999141693115,3.5489532947540283,0.0839533805847168
5.313000202178955,1.649999976158142,2.1190550327301025,0.46905505657196045
7.997000217437744,2.9040000438690186,2.819647789001465,-0.08435225486755371
5.6539998054504395,2.4200000762939453,2.208064556121826,-0.21193552017211914
9.270000457763672,2.940000057220459,3.151933431625366,0.21193337440490723
3.0999999046325684,1.2999999523162842,1.541405200958252,0.24140524864196777
Input, Output, y_pred, diff
3.299999952316284,1.7000000476837158,1.5936250686645508,-0.10637497901916504
4.400000095367432,2.759999990463257,1.880748987197876,-0.8792510032653809
5.5,2.0899999141693115,2.167872905731201,0.07787299156188965
6.710000038146973,3.190000057220459,2.4837093353271484,-0.7062907218933105
6.929999828338623,1.694000005722046,2.5411338806152344,0.8471338748931885
4.168000221252441,1.5729999542236328,1.8201919794082642,0.24719202518463135
9.779000282287598,3.365999937057495,3.284785270690918,-0.08121466636657715
6.182000160217285,2.5959999561309814,2.3458898067474365,-0.2501101493835449
7.590000152587891,2.5299999713897705,2.7134084701538086,0.18340849876403809
2.1670000553131104,1.2209999561309814,1.2978873252868652,0.07688736915588379
7.041999816894531,2.8269999027252197,2.5703682899475098,-0.25663161277770996
10.791000366210938,3.4649999141693115,3.5489392280578613,0.0839393138885498
5.313000202178955,1.649999976158142,2.1190619468688965,0.4690619707107544
7.997000217437744,2.9040000438690186,2.8196444511413574,-0.08435559272766113
5.6539998054504395,2.4200000762939453,2.2080702781677246,-0.2119297981262207
